pca_1,pca_2,anomaly_flag
34.81978504412369,7.387038361089322,0
33.43314206043793,9.296714268726532,0
33.58827682365736,13.407847150663558,0
-216.9047080715169,1.6382895004731823,0
34.103059143162795,5.527871208549841,0
34.28556639630197,5.640640947414528,0
-202.3402636755508,2.0268674156271023,0
26.529692688298468,-16.519992369809117,0
37.9338791330893,6.087782745057151,0
25.421057821270473,5.63767978660025,0
34.349100691344155,12.384485830171641,0
32.851014734863526,6.308433762797609,0
14.476973342156452,5.424710161694631,0
33.771751108320764,6.550768652187573,0
27.16092785897654,6.330047906579393,0
32.722314344602054,12.96075592069684,0
33.41573946850391,5.241907991202405,0
33.68472407191981,2.0846032170644793,0
31.976748200388627,5.084128917092544,0
27.935528337673148,5.363878664268212,0
34.836179862155994,-64.25484030199364,1
-268.64220243122287,1.5539614858924526,0
33.38953800176488,5.766309147403503,0
34.66240032177221,6.276016005612512,0
33.4800912630071,4.804985875687787,0
33.237117798176016,2.8090133501081187,0
33.579247158462955,5.778919226399179,0
32.08188614980989,29.2127803797625,0
33.495176543653834,5.928577097647915,0
-265.12525283271725,1.2436959557139229,0
34.004173379710366,7.301851007054086,0
34.271903311499635,5.986875864401737,0
33.09098002242506,6.221980440924863,0
13.79651195541258,-1.6117491425457606,0
33.67348963758893,5.823926652372758,0
33.82758972230219,5.480049944870602,0
33.52678165808893,5.895231676906585,0
33.71474512550959,6.286445280902636,0
34.49092833768143,4.444466862950839,0
-263.61047929517713,0.4831575611625718,0
33.68827143344048,5.482256699202399,0
33.25997408279827,9.70239702347164,0
16.369585743592346,5.716121826926517,0
33.431060660644135,13.366270796766024,0
34.0273669204319,5.7301275456157645,0
-270.3499569077493,2.1978520807308457,0
37.33844311309458,4.570713863668063,0
-267.05980754258417,1.0417572427374138,0
-267.1498329819902,1.140439800006889,0
36.23519854611949,6.352038981863738,0
34.14243280515719,2.1033682585143088,0
37.45606990957989,-239.66050201313246,1
-241.71546593718787,0.7103218248185073,0
34.711981972504695,5.684743401451829,0
32.67843953503803,6.764499684893439,0
33.17394813265031,4.235271872895133,0
-259.5749110810246,-15.799330684196757,0
36.80242744444189,2.356845137941387,0
33.8267677497217,6.243907571747005,0
34.332299539813285,6.142042010585523,0
33.04734032217598,5.2525709395549525,0
33.40872571693102,5.503028422801415,0
33.02343643782064,9.079095869194905,0
-267.7222653472936,-2.057795882219404,0
32.8584812506692,5.699325963651889,0
33.8875795259759,7.337608087955399,0
34.34399749067374,2.1099603188343385,0
15.33553856428048,5.3971191879992215,0
33.61377632164332,5.892433813518166,0
33.555977351918,6.198663873633779,0
32.154659095565,1.696632342358841,0
33.28490085814564,5.389222754725773,0
34.05491125224919,6.423629776948679,0
33.48961501578795,5.337286347562661,0
33.71789190668013,6.277742725842782,0
32.80177120204555,3.8769664951015574,0
32.47803328985541,136.74151006171095,1
33.86188199371299,6.728268077771554,0
32.85737180624999,7.150281317900669,0
33.52060971160045,5.874506632322238,0
33.80770148805474,7.655836591268388,0
33.60062372312253,6.320316068043137,0
34.86477338250865,-41.89311883145275,1
32.39219723587421,57.82065503523482,0
23.873986582248556,3.870340618715735,0
32.3416404288788,5.442454604665669,0
32.07589568573589,2.96172661123319,0
36.927900789574736,-239.6622329197472,1
33.232391127916046,5.739457891035167,0
-54.5830063843107,5.3021390896884215,0
34.12534505479157,-8.469848538162669,1
34.440140642550155,6.888771633447697,0
33.747507065862564,6.2640202078755225,0
32.664218606789106,11.058093118080105,1
31.35974452488102,5.739516109786816,0
27.268217355411537,-84.67004606496455,0
25.813181487963305,5.621237372298419,0
33.6405903099979,5.242294982690873,0
-271.0295773684789,-2.9783120448656897,0
37.23030053695179,5.47708784263685,0
33.51085213971014,12.690160933522012,0
32.69434650275644,6.248458359038148,0
33.346697757577466,2.3897352248513153,0
33.761608963625626,5.669175845030062,0
33.53500144346021,6.371284627253057,0
32.42156445626728,13.025043702434317,0
32.0513369911502,5.74576526817462,0
33.38529479786678,5.761925002539945,0
32.77762562641013,-1.581952869008437,0
34.735273225872476,6.344754321538976,0
-243.64082061649074,-0.9984205191755136,0
32.68546101195682,13.5857139952168,0
29.734970100425855,5.491349085342167,0
24.612030730355826,2.1804753998929396,0
34.0890747010067,1.4004986457977484,0
32.87348061384049,7.275107264070676,0
34.53049445193276,5.366002322383106,0
23.408958808262803,-234.07348585524457,1
33.255700732760495,5.708939236675349,0
33.57746134136792,5.606935625994921,0
33.88418737787755,6.339586858648041,0
-264.354573936964,-0.9409139320954267,0
33.47593360744296,5.5502880596369595,0
33.36241486981987,5.124496306901652,0
24.856194811076627,4.65293630558997,0
-42.62629243054905,4.005821172149126,0
33.89212430463659,5.13673916376423,0
36.0451379355539,6.636340965963881,0
34.108632120256225,6.8180654269204455,0
33.175164094683666,29.236059087647693,0
33.08963406986002,1.331772991276928,0
33.618135031275784,6.094987896727066,0
-266.3341616584183,-1.999709631440032,0
33.7383987514568,13.167712074832973,0
33.23912405929013,6.153554497078973,0
33.546403136922045,5.465874229038332,0
33.288115207041656,13.144999147660364,0
34.1412044973627,4.808482192585309,0
13.539323056657981,5.970759068725728,0
33.74748811337911,5.4386666390845235,0
34.86484861342026,29.38853648800588,0
34.36796405008673,-7.8231893432272726,1
32.31455357414733,5.6136448252160625,0
-267.9658299059866,-2.4461679208574347,0
27.221895266572957,-187.81733395460463,1
33.42511023308425,6.855334553549833,0
33.664656813201475,5.621033871869616,0
33.323074940332624,2.389473461167191,0
32.450834715136125,5.521496343480083,0
33.32510317763091,4.630101969572644,0
